cod_ibge,uf,populacao_2024,num_escolas,area_algodão_herbáceo_2024,area_cana_de_açúcar_2024,area_milho_2024,area_soja_2024,estabelecimentos_agro_total,area_agro_total_hectares,num_tratores
4308003,RS,6846.0,3102,,114.0,987.0,12445.0,507.0,12552.0,425.0
4308052,RS,2572.0,1347,,40.0,2699.0,61100.0,287.0,11698.0,177.0
4308078,RS,4399.0,2898,,,5680.0,3484.0,280.0,6490.0,135.0
4308102,RS,13979.0,8637,,141.0,409.0,,593.0,4158.0,315.0
4308201,RS,31973.0,16902,,,2320.0,86.0,1150.0,15962.0,1622.0
4308250,RS,1694.0,738,,258.0,3466.0,52883.0,548.0,12385.0,220.0
4308300,RS,9721.0,6297,,,7080.0,35730.0,1761.0,40362.0,344.0
4308409,RS,6533.0,3072,,60.0,2284.0,75660.0,905.0,48448.0,692.0
4308433,RS,2441.0,1416,,94.0,2465.0,2155.0,579.0,7067.0,170.0
4308458,RS,4569.0,2439,,69.0,19193.0,296566.0,393.0,44929.0,575.0
4308508,RS,33684.0,22575,,425.0,15114.0,62780.0,995.0,18592.0,507.0
4308607,RS,35522.0,18330,,,3730.0,,819.0,9569.0,868.0
4308656,RS,2729.0,1314,,238.0,12160.0,121761.0,571.0,72482.0,248.0
4308706,RS,5780.0,2406,,186.0,12759.0,66009.0,838.0,16527.0,412.0
4308805,RS,7751.0,3747,,26.0,12768.0,95260.0,806.0,35861.0,405.0
4308854,RS,1783.0,1032,,60.0,3932.0,93471.0,251.0,12938.0,277.0
4308904,RS,16950.0,9732,,,24949.0,142005.0,649.0,24647.0,540.0
4309001,RS,16282.0,8358,,330.0,48750.0,427238.0,1586.0,74952.0,1152.0
4309050,RS,7842.0,4779,,184.0,446.0,19310.0,638.0,25068.0,303.0
4309100,RS,41621.0,26415,,1134.0,1795.0,,516.0,8568.0,198.0
4309126,RS,2049.0,1728,,440.0,4548.0,46067.0,344.0,9936.0,146.0
4309159,RS,3356.0,1860,,,7123.0,34200.0,666.0,14610.0,244.0
4309209,RS,275294.0,163416,,318.0,555.0,2701.0,485.0,11498.0,278.0
4309258,RS,1442.0,531,,,14730.0,47386.0,275.0,12097.0,222.0
4309308,RS,95956.0,58932,,,936.0,1318.0,280.0,23313.0,256.0
4309407,RS,26138.0,15732,,473.0,13932.0,22730.0,726.0,21196.0,454.0
4309506,RS,7553.0,4617,,854.0,18219.0,112602.0,930.0,23650.0,633.0
4309555,RS,5524.0,3078,,350.0,228.0,,446.0,3394.0,428.0
4309571,RS,2608.0,1581,,,1360.0,2713.0,519.0,8544.0,213.0
4309605,RS,19246.0,11169,,62.0,13154.0,88475.0,905.0,17429.0,451.0
4309654,RS,6102.0,3597,,,4145.0,45537.0,1183.0,68687.0,661.0
4309704,RS,4774.0,2547,,44.0,3807.0,53482.0,573.0,11971.0,398.0
4309753,RS,3793.0,2046,,1275.0,6093.0,6741.0,1051.0,13497.0,197.0
4309803,RS,4618.0,2073,,37.0,33416.0,157182.0,602.0,32360.0,614.0
4309902,RS,6830.0,2985,,,23416.0,90453.0,634.0,25138.0,736.0
4309951,RS,3793.0,2064,,29.0,2008.0,127741.0,483.0,26096.0,431.0
4310009,RS,22082.0,13641,,67.0,15745.0,366160.0,1213.0,52087.0,1562.0
4310108,RS,34763.0,22008,,207.0,128.0,42.0,407.0,5761.0,81.0
4310207,RS,87775.0,56433,,362.0,3620.0,330011.0,1626.0,53956.0,1815.0
4310306,RS,4245.0,1824,,27.0,4405.0,644.0,549.0,9393.0,336.0
4310330,RS,27931.0,17904,,,,,17.0,1678.0,
4310363,RS,3148.0,1512,,234.0,547.0,200.0,437.0,5353.0,163.0
4310405,RS,6558.0,3279,,34.0,32828.0,174949.0,969.0,29163.0,584.0
4310413,RS,2049.0,1122,,28.0,10139.0,54678.0,241.0,10036.0,159.0
4310439,RS,5496.0,2859,,93.0,23426.0,82775.0,850.0,47964.0,748.0
4310462,RS,1750.0,834,,,9201.0,92928.0,414.0,14214.0,358.0
4310504,RS,7624.0,4608,,725.0,5665.0,33643.0,765.0,14002.0,278.0
4310538,RS,5706.0,2931,,8.0,2180.0,22429.0,145.0,9080.0,97.0
4310553,RS,3042.0,1581,,60.0,11217.0,192536.0,748.0,101974.0,274.0
4310579,RS,1967.0,1200,,111.0,4668.0,38995.0,558.0,16081.0,258.0
4310603,RS,36830.0,21846,,,94680.0,335264.0,478.0,289979.0,1065.0
4310652,RS,2695.0,1695,,1620.0,68.0,,339.0,4622.0,94.0
4310702,RS,3249.0,1488,,2442.0,5402.0,8360.0,698.0,13085.0,125.0
4310751,RS,1964.0,756,,147.0,2154.0,26782.0,465.0,9151.0,310.0
4310801,RS,23533.0,14001,,2142.0,310.0,,205.0,2806.0,134.0
4310850,RS,3850.0,1968,,356.0,5035.0,43722.0,628.0,11106.0,180.0
4310876,RS,2070.0,1242,,,4898.0,149032.0,571.0,27673.0,252.0
4310900,RS,3401.0,1656,,313.0,14870.0,112800.0,328.0,14620.0,246.0
4311007,RS,27406.0,15189,,,2211.0,86414.0,614.0,185708.0,708.0
4311106,RS,10779.0,5145,,4680.0,5355.0,85944.0,1552.0,63091.0,1173.0
4311122,RS,3755.0,2445,,,1733.0,1892.0,546.0,77468.0,241.0
4311130,RS,3414.0,1647,,60.0,9422.0,287280.0,945.0,73435.0,392.0
4311155,RS,7305.0,3639,,101.0,30129.0,585929.0,1444.0,105959.0,1065.0
4311205,RS,18557.0,12447,,24.0,24659.0,691371.0,976.0,171663.0,1301.0
4311239,RS,2287.0,1134,,34.0,1648.0,10613.0,472.0,8434.0,181.0
4311254,RS,5429.0,2940,,29.0,6786.0,46720.0,1074.0,25693.0,196.0
4311270,RS,1779.0,1029,,21.0,3769.0,91464.0,297.0,11341.0,290.0
4311304,RS,28617.0,16992,,,53368.0,419204.0,1034.0,84933.0,812.0
4311403,RS,96651.0,62475,,518.0,2208.0,2736.0,388.0,3285.0,213.0
4311429,RS,2660.0,1758,,242.0,7552.0,18930.0,543.0,5958.0,104.0
4311502,RS,7294.0,3957,,,310.0,194166.0,869.0,247415.0,594.0
4311601,RS,4854.0,2517,,563.0,7159.0,42550.0,1178.0,21319.0,441.0
4311627,RS,6409.0,4308,,1130.0,725.0,,143.0,1967.0,107.0
4311643,RS,1720.0,711,,345.0,623.0,,329.0,4432.0,164.0
4311700,RS,5864.0,3267,,375.0,9445.0,88521.0,823.0,24759.0,285.0
4311718,RS,4487.0,3432,,,16100.0,351556.0,235.0,157297.0,578.0
4311734,RS,3201.0,1707,,672.0,1116.0,,445.0,4743.0,118.0
4311759,RS,6917.0,3327,,,43603.0,332580.0,647.0,123174.0,461.0
4311775,RS,7588.0,3978,,370.0,5625.0,900.0,532.0,9699.0,285.0
4311791,RS,2521.0,1188,,266.0,271.0,,521.0,6284.0,282.0
4311809,RS,46656.0,28434,,74.0,21049.0,285198.0,1170.0,49165.0,1383.0
4311908,RS,4389.0,1965,,1306.0,14219.0,39061.0,572.0,14288.0,282.0
4311981,RS,4003.0,1884,,100.0,3317.0,1417.0,800.0,27502.0,549.0
4312005,RS,1888.0,837,,114.0,4468.0,14760.0,257.0,6225.0,92.0
4312054,RS,4050.0,1728,,398.0,2324.0,2083.0,696.0,8755.0,225.0
4312104,RS,4786.0,2013,,83.0,2959.0,24500.0,768.0,27423.0,323.0
4312138,RS,2610.0,1641,,,4240.0,85835.0,452.0,20760.0,360.0
4312153,RS,4990.0,2802,,,7620.0,5166.0,357.0,3325.0,222.0
4312179,RS,1833.0,867,,13.0,6875.0,47029.0,368.0,8629.0,215.0
4312203,RS,4258.0,2142,,455.0,5598.0,59642.0,603.0,15464.0,327.0
4312252,RS,7661.0,4620,,,5056.0,57500.0,72.0,43784.0,122.0
4312302,RS,4506.0,3546,,473.0,2740.0,28728.0,656.0,9992.0,157.0
4312351,RS,1530.0,714,,82.0,7440.0,24737.0,320.0,7817.0,279.0
4312377,RS,3250.0,2022,,,2882.0,6236.0,639.0,32937.0,499.0
4312385,RS,2609.0,1158,,30.0,292.0,,463.0,5249.0,553.0
4312401,RS,66295.0,43305,,2057.0,3223.0,900.0,1211.0,27937.0,869.0
4312427,RS,2815.0,1599,,14.0,1286.0,55071.0,485.0,13216.0,216.0
4312443,RS,3134.0,1512,,291.0,180.0,58.0,592.0,7536.0,356.0
4312450,RS,6169.0,2931,,,1870.0,8888.0,485.0,13015.0,360.0
4312476,RS,6163.0,3204,,829.0,1988.0,,360.0,3871.0,105.0
4312500,RS,12346.0,6690,,,1517.0,17805.0,737.0,129519.0,830.0
4312609,RS,4694.0,1959,,256.0,1836.0,1757.0,356.0,6442.0,121.0
4312617,RS,2938.0,1617,,,146999.0,414563.0,466.0,92248.0,571.0
4312625,RS,1755.0,993,,,4387.0,30193.0,350.0,8912.0,254.0
4312658,RS,18314.0,11316,,35.0,25417.0,196600.0,500.0,31462.0,599.0
4312674,RS,1979.0,1092,,,1393.0,81397.0,240.0,11934.0,275.0
4312708,RS,14056.0,8718,,330.0,10807.0,123752.0,437.0,20658.0,270.0
4312757,RS,3229.0,1680,,170.0,5488.0,39849.0,468.0,12597.0,337.0
4312807,RS,5086.0,3810,,12.0,8043.0,3929.0,246.0,5459.0,206.0
4312906,RS,9877.0,4440,,170.0,25444.0,14975.0,589.0,16483.0,641.0
4312955,RS,2088.0,1350,,53.0,3299.0,30192.0,374.0,8442.0,255.0
4313003,RS,3105.0,1296,,195.0,1925.0,,482.0,8066.0,182.0
4313011,RS,3134.0,1557,,68.0,5206.0,20638.0,530.0,8270.0,294.0
4313037,RS,4974.0,2580,,232.0,1719.0,31275.0,411.0,14622.0,273.0
4313060,RS,20539.0,12942,,172.0,95.0,,154.0,1734.0,37.0
4313086,RS,2390.0,987,,,1389.0,,384.0,6956.0,746.0
4313102,RS,5683.0,2433,,45.0,7263.0,70573.0,570.0,25132.0,570.0
4313201,RS,23889.0,13920,,114.0,6760.0,,1003.0,11573.0,589.0
4313300,RS,26587.0,15831,,28.0,8212.0,17883.0,388.0,13213.0,395.0
4313334,RS,2201.0,1047,,17.0,6594.0,130300.0,501.0,23587.0,455.0
4313359,RS,3543.0,1482,,158.0,2188.0,350.0,421.0,8423.0,539.0
4313375,RS,30121.0,19473,,69.0,37.0,,417.0,11741.0,256.0
4313391,RS,3636.0,1806,,36.0,6354.0,36850.0,709.0,16808.0,534.0
4313409,RS,235879.0,168639,,7650.0,2297.0,2189.0,269.0,5436.0,164.0
4313425,RS,3246.0,1260,,161.0,30837.0,76608.0,712.0,17867.0,511.0
4313441,RS,2188.0,1380,,81.0,7480.0,15704.0,365.0,5984.0,100.0
4313466,RS,1678.0,801,,60.0,3249.0,25079.0,364.0,6970.0,165.0
4313490,RS,4371.0,2304,,80.0,10013.0,37400.0,664.0,9901.0,245.0
4313508,RS,48929.0,34239,,240.0,528.0,8360.0,529.0,35906.0,280.0
4313607,RS,3691.0,1512,,68.0,7177.0,45822.0,541.0,14626.0,308.0
4313656,RS,13170.0,7227,,,722.0,15420.0,259.0,59335.0,410.0
4313706,RS,34233.0,22470,,1020.0,201653.0,763400.0,1155.0,116708.0,1029.0
4313805,RS,8032.0,4566,,195.0,4827.0,3566.0,954.0,11560.0,213.0
4313904,RS,45042.0,28065,,150.0,8664.0,218361.0,851.0,37979.0,889.0
4313953,RS,10438.0,6207,,,8058.0,69787.0,263.0,78530.0,366.0
4314001,RS,7357.0,4041,,188.0,6346.0,8352.0,484.0,9109.0,343.0
4314027,RS,6635.0,2778,,180.0,10900.0,19840.0,1057.0,20948.0,856.0
4314035,RS,4433.0,2469,,78.0,,,378.0,3211.0,387.0
4314050,RS,53555.0,34503,,2550.0,48.0,,201.0,4613.0,73.0
4314068,RS,4036.0,1977,,66.0,5100.0,29300.0,1015.0,21722.0,385.0
4314076,RS,6154.0,3069,,25.0,3572.0,44591.0,1079.0,20416.0,500.0
4314100,RS,214564.0,128271,,33.0,14547.0,317418.0,909.0,59340.0,1005.0
4314134,RS,2188.0,1080,,,9397.0,53300.0,289.0,11272.0,296.0
4314159,RS,8146.0,3897,,51.0,9024.0,6233.0,1219.0,13217.0,225.0
4314175,RS,2100.0,1014,,,728.0,209122.0,519.0,134757.0,356.0
4314209,RS,7634.0,4098,,,726.0,51755.0,165.0,55437.0,193.0
4314308,RS,3819.0,2022,,49.0,20543.0,272405.0,283.0,40198.0,492.0
4314407,RS,336131.0,193770,,,27780.0,106598.0,2697.0,102168.0,2869.0
4314423,RS,5470.0,3039,,154.0,1497.0,,176.0,2696.0,94.0
4314456,RS,3034.0,1809,,262.0,6646.0,7680.0,440.0,6145.0,121.0
4314464,RS,2299.0,1206,,20.0,16569.0,61152.0,563.0,29426.0,164.0
4314472,RS,3867.0,1779,,20.0,6707.0,183159.0,679.0,37815.0,536.0
4314498,RS,4637.0,2727,,128.0,2919.0,5887.0,680.0,8393.0,183.0
4314506,RS,11409.0,5226,,,961.0,34354.0,1375.0,202611.0,401.0
4314548,RS,2784.0,1155,,34.0,1303.0,,413.0,7584.0,500.0
4314555,RS,2260.0,966,,102.0,3139.0,45944.0,614.0,24933.0,125.0
4314605,RS,17792.0,8202,,,4949.0,200000.0,2697.0,262262.0,829.0
4314704,RS,10624.0,5676,,1680.0,4836.0,16203.0,1080.0,12539.0,281.0
4314753,RS,2222.0,1164,,2151.0,547.0,,468.0,5497.0,92.0
4314779,RS,3350.0,1860,,11.0,27818.0,273042.0,440.0,45604.0,553.0
4314787,RS,1604.0,771,,49.0,4398.0,40840.0,299.0,7582.0,203.0
4314803,RS,35237.0,24750,,128.0,813.0,2958.0,372.0,8859.0,200.0
4314902,RS,1389322.0,884169,,170.0,46.0,96.0,384.0,7340.0,231.0
4315008,RS,4424.0,1677,,135.0,6510.0,30542.0,1098.0,21516.0,354.0
4315057,RS,2176.0,1005,,68.0,7336.0,22406.0,432.0,8305.0,194.0
4315073,RS,1585.0,678,,790.0,2667.0,3904.0,494.0,9516.0,75.0
4315107,RS,10132.0,5739,,2198.0,4128.0,10237.0,1120.0,23676.0,214.0
4315131,RS,1773.0,918,,,846.0,76.0,306.0,7063.0,101.0
4315149,RS,3159.0,1851,,4164.0,243.0,,281.0,2651.0,140.0
4315156,RS,5430.0,2475,,139.0,5160.0,399.0,1033.0,19718.0,317.0
4315172,RS,2069.0,1005,,59.0,4823.0,12409.0,330.0,11078.0,247.0
4315206,RS,3814.0,1617,,222.0,6201.0,2404.0,634.0,14455.0,327.0
4315305,RS,23988.0,14388,,,262.0,4258.0,933.0,296422.0,513.0
4315313,RS,1579.0,780,,,12375.0,157748.0,210.0,21025.0,234.0
4315321,RS,2555.0,1089,,,2628.0,189108.0,562.0,47203.0,223.0
4315354,RS,4000.0,2460,,49.0,750.0,70470.0,433.0,15286.0,631.0
4315404,RS,9934.0,7440,,244.0,22750.0,67180.0,1086.0,27642.0,223.0
4315453,RS,1828.0,822,,124.0,4942.0,477.0,352.0,8273.0,141.0
4315503,RS,15213.0,7308,,153.0,3865.0,109732.0,1153.0,81187.0,1462.0
4315552,RS,2874.0,1431,,714.0,6648.0,63840.0,564.0,17558.0,249.0
4315602,RS,198958.0,116760,,,1632.0,65915.0,915.0,192192.0,828.0
4315701,RS,35666.0,18720,,83.0,18323.0,465913.0,2437.0,176824.0,1640.0
4315750,RS,4572.0,2583,,671.0,350.0,,428.0,11174.0,65.0
4315800,RS,10644.0,6753,,2954.0,10355.0,9315.0,816.0,12788.0,319.0
4315909,RS,6821.0,3876,,433.0,11075.0,25722.0,515.0,7043.0,115.0
4315958,RS,2332.0,1062,,26.0,12700.0,105636.0,712.0,22527.0,250.0
4316006,RS,21733.0,14472,,4374.0,1901.0,12.0,940.0,14392.0,215.0
4316105,RS,9972.0,4827,,55.0,14995.0,212891.0,782.0,37328.0,542.0
4316204,RS,5083.0,2487,,71.0,3249.0,88708.0,763.0,21002.0,618.0
4316303,RS,6698.0,2790,,560.0,14603.0,56478.0,999.0,27951.0,431.0
4316402,RS,37700.0,19161,,,3396.0,256566.0,1661.0,393491.0,1221.0
4316428,RS,2529.0,1332,,119.0,13002.0,18624.0,350.0,7505.0,73.0
4316436,RS,2621.0,1317,,20.0,9747.0,100738.0,249.0,19323.0,349.0
4316451,RS,10373.0,5925,,23.0,11196.0,160433.0,437.0,37994.0,312.0
4316477,RS,2953.0,1494,,83.0,6091.0,26482.0,355.0,7315.0,273.0
4316501,RS,7182.0,4092,,284.0,4553.0,,419.0,6966.0,219.0
4316600,RS,16759.0,8697,,1060.0,22912.0,186264.0,1338.0,40255.0,1034.0
4316709,RS,8275.0,4332,,41.0,51482.0,677400.0,651.0,96585.0,827.0
4316733,RS,1710.0,882,,22.0,6144.0,83213.0,429.0,17086.0,358.0
4316758,RS,7067.0,4026,,424.0,4206.0,5550.0,619.0,6972.0,180.0
4316808,RS,138104.0,79431,,1245.0,22433.0,17536.0,2455.0,40628.0,1055.0
4316907,RS,282244.0,162066,,20.0,5528.0,271993.0,1703.0,141076.0,1550.0
4316956,RS,6482.0,2952,,136.0,3536.0,99.0,578.0,7536.0,217.0
4316972,RS,2658.0,1287,,,934.0,216569.0,506.0,90773.0,454.0
4317004,RS,7140.0,3585,,,3659.0,126800.0,1737.0,107907.0,340.0
4317103,RS,87296.0,47835,,,13723.0,230508.0,2962.0,673164.0,1482.0
4317202,RS,79395.0,54960,,948.0,15601.0,147929.0,1383.0,30389.0,1124.0
4317251,RS,1531.0,447,,88.0,180.0,,270.0,3660.0,255.0
4317301,RS,31961.0,17868,,,970.0,119940.0,632.0,318649.0,1079.0
4317400,RS,50331.0,29556,,680.0,15740.0,370126.0,1496.0,198491.0,902.0
4317509,RS,79130.0,47892,,118.0,20750.0,271102.0,1216.0,47359.0,942.0
4317558,RS,2134.0,1086,,,3932.0,28584.0,393.0,9060.0,290.0
4317608,RS,44393.0,24576,,3700.0,9000.0,44000.0,2701.0,73481.0,602.0
4317707,RS,10493.0,5397,,420.0,47310.0,434975.0,1210.0,146755.0,646.0
4317756,RS,2136.0,1122,,6.0,10333.0,114980.0,310.0,18501.0,259.0
4317806,RS,14196.0,9699,,40.0,39338.0,272756.0,586.0,41020.0,587.0
4317905,RS,15656.0,7509,,474.0,14873.0,51773.0,1693.0,31351.0,801.0
4317954,RS,2395.0,1197,,,9223.0,45057.0,498.0,9767.0,330.0
4318002,RS,61323.0,33945,,,91800.0,621111.0,1017.0,308198.0,1415.0
4318051,RS,2808.0,1266,,4.0,3972.0,17243.0,297.0,5938.0,181.0
4318101,RS,17949.0,8136,,149.0,7687.0,306072.0,2325.0,243901.0,1271.0
4318200,RS,22373.0,12348,,,23344.0,45904.0,1355.0,232902.0,1076.0
4318309,RS,60102.0,33309,,,20188.0,516110.0,2208.0,495505.0,1955.0
4318408,RS,21421.0,10578,,,2716.0,28326.0,1499.0,62580.0,740.0
4318424,RS,4549.0,2007,,420.0,8461.0,41828.0,634.0,13341.0,314.0
4318432,RS,2707.0,1590,,194.0,215.0,3730.0,184.0,5477.0,196.0
4318440,RS,2976.0,1320,,24.0,15759.0,15256.0,391.0,9527.0,297.0
4318457,RS,2403.0,1425,,1080.0,7480.0,33660.0,563.0,8680.0,157.0
4318465,RS,1934.0,1161,,,138.0,1515.0,383.0,6466.0,85.0
4318481,RS,4551.0,2265,,2601.0,404.0,,269.0,3082.0,169.0
4318499,RS,2463.0,1161,,41.0,1890.0,12902.0,424.0,6673.0,163.0
4318507,RS,26245.0,15123,,,2359.0,552.0,1649.0,64636.0,612.0
4318606,RS,6978.0,3306,,160.0,16599.0,162659.0,664.0,29581.0,479.0
4318614,RS,2440.0,1269,,568.0,107.0,,351.0,3286.0,268.0
4318622,RS,4286.0,3054,,,4348.0,1155.0,508.0,115147.0,440.0
4318705,RS,225669.0,140163,,52.0,16.0,,65.0,1741.0,37.0
4318804,RS,43283.0,21057,,,39250.0,112429.0,3850.0,164227.0,4361.0
4318903,RS,35858.0,22104,,231.0,94500.0,628978.0,1265.0,114192.0,888.0
4319000,RS,21537.0,10935,,,1808.0,,617.0,12056.0,638.0
4319109,RS,5589.0,2922,,49.0,5774.0,91960.0,462.0,14108.0,397.0
4319125,RS,2911.0,1635,,4.0,1981.0,245205.0,629.0,55052.0,307.0
4319158,RS,7196.0,4029,,99.0,70000.0,543576.0,1079.0,111364.0,725.0
4319208,RS,5248.0,2601,,34.0,21514.0,161888.0,686.0,44584.0,247.0
4319307,RS,5948.0,2607,,140.0,8618.0,23608.0,1096.0,18914.0,443.0
4319356,RS,3614.0,1821,,117.0,436.0,,218.0,2085.0,85.0
4319364,RS,1791.0,1197,,390.0,6145.0,41140.0,332.0,6878.0,147.0
4319372,RS,3139.0,1551,,87.0,5400.0,36576.0,425.0,8393.0,310.0
4319406,RS,15870.0,7491,,555.0,9023.0,110474.0,1350.0,67850.0,730.0
4319505,RS,24883.0,14100,,279.0,128.0,,622.0,5169.0,412.0
4319604,RS,21575.0,11298,,36.0,13998.0,368379.0,1587.0,189743.0,1524.0
4319703,RS,3324.0,1536,,148.0,5704.0,29640.0,420.0,9979.0,180.0
4319711,RS,2255.0,966,,133.0,2327.0,7390.0,412.0,6945.0,261.0
4319737,RS,2594.0,1848,,28.0,4901.0,44955.0,281.0,9221.0,149.0
4319752,RS,2306.0,1470,,118.0,96.0,,153.0,1546.0,68.0
4319802,RS,8259.0,7452,,,2127.0,169136.0,955.0,112020.0,603.0
4319901,RS,77898.0,52632,,193.0,222.0,,242.0,5265.0,136.0
4320008,RS,136542.0,79731,,,105.0,69.0,37.0,798.0,14.0
4320107,RS,23356.0,14148,,52.0,17444.0,163910.0,739.0,29762.0,656.0
4320206,RS,12313.0,6909,,463.0,29934.0,74611.0,1160.0,23365.0,375.0
4320230,RS,2753.0,1473,,36.0,1917.0,53300.0,335.0,9735.0,289.0
4320263,RS,6107.0,3024,,60.0,6072.0,35265.0,982.0,17088.0,519.0
4320305,RS,5220.0,2553,,13.0,12982.0,95384.0,490.0,15834.0,563.0
4320321,RS,2726.0,1260,,11.0,4776.0,68289.0,539.0,12632.0,456.0
4320354,RS,5422.0,2439,,261.0,2432.0,10324.0,888.0,24432.0,668.0
4320404,RS,17379.0,10038,,21.0,9433.0,23398.0,473.0,13410.0,390.0
4320453,RS,2093.0,834,,82.0,1808.0,12.0,517.0,8020.0,147.0
4320503,RS,5637.0,4143,,,33787.0,258999.0,736.0,35510.0,732.0
4320552,RS,5988.0,2841,,470.0,4873.0,4101.0,947.0,16919.0,822.0
4320578,RS,1884.0,774,,200.0,4451.0,51920.0,351.0,10052.0,272.0
4320602,RS,3467.0,1584,,165.0,6494.0,23360.0,648.0,13372.0,254.0
4320651,RS,2060.0,1110,,90.0,2523.0,37880.0,356.0,9587.0,285.0
4320677,RS,8698.0,3531,,325.0,6785.0,7998.0,1675.0,36060.0,321.0
4320701,RS,14512.0,8253,,13.0,4570.0,13771.0,655.0,10497.0,342.0
4320800,RS,30936.0,17988,,,10496.0,265644.0,1353.0,94798.0,855.0
4320859,RS,4565.0,3261,,,465.0,,677.0,7866.0,121.0
4320909,RS,25201.0,15144,,89.0,11630.0,127244.0,652.0,20042.0,638.0
4321006,RS,10822.0,6222,,7.0,5649.0,117996.0,364.0,15395.0,457.0
4321105,RS,14938.0,8193,,,767.0,88887.0,276.0,71470.0,497.0
4321204,RS,54360.0,39576,,2040.0,132.0,311.0,1360.0,22871.0,420.0
4321303,RS,25968.0,15099,,,3128.0,3150.0,849.0,25475.0,384.0
4321329,RS,3190.0,1668,,220.0,5934.0,18606.0,416.0,6164.0,172.0
4321352,RS,5319.0,2652,,,293.0,216.0,717.0,43158.0,299.0
4321402,RS,14811.0,9786,,180.0,7968.0,110400.0,876.0,20632.0,439.0
4321436,RS,10569.0,6732,,220.0,734.0,,301.0,4005.0,170.0
4321451,RS,33963.0,21651,,220.0,8894.0,3577.0,960.0,11829.0,564.0
4321469,RS,3352.0,1938,,26.0,1142.0,58484.0,323.0,7322.0,215.0
4321477,RS,5201.0,2547,,74.0,7140.0,42000.0,927.0,16172.0,329.0
4321493,RS,2598.0,1197,,38.0,2294.0,12168.0,597.0,16532.0,230.0
4321501,RS,43268.0,27474,,84.0,386.0,3600.0,352.0,6015.0,308.0
4321600,RS,56296.0,36747,,,7.0,1470.0,69.0,5321.0,42.0
4321626,RS,2193.0,1014,,431.0,1339.0,1557.0,415.0,5608.0,146.0
4321634,RS,2638.0,954,,570.0,12969.0,21124.0,570.0,12274.0,252.0
4321667,RS,11216.0,6465,,109.0,246.0,,681.0,8416.0,312.0
4321709,RS,24420.0,14964,,242.0,284.0,,420.0,9460.0,134.0
4321808,RS,25452.0,15783,,185.0,26492.0,167236.0,1395.0,33801.0,953.0
4321832,RS,2814.0,1728,,405.0,461.0,,409.0,5199.0,163.0
4321857,RS,4826.0,3306,,82.0,2999.0,64344.0,478.0,13080.0,203.0
4321907,RS,26284.0,15651,,248.0,6450.0,61200.0,1285.0,19513.0,521.0
4321956,RS,7766.0,4692,,79.0,4998.0,92840.0,529.0,20845.0,235.0
4322004,RS,28414.0,18390,,,3299.0,9180.0,1236.0,45530.0,693.0
4322103,RS,5649.0,2295,,56.0,22097.0,71604.0,536.0,15534.0,461.0
4322152,RS,3739.0,2103,,12.0,2420.0,28964.0,772.0,14633.0,219.0
4322186,RS,1398.0,645,,,8855.0,48908.0,412.0,11929.0,181.0
4322202,RS,20345.0,12147,,45.0,34488.0,959728.0,1180.0,205435.0,1359.0
4322251,RS,5160.0,3237,,87.0,275.0,,492.0,3987.0,182.0
4322301,RS,8536.0,3210,,79.0,15857.0,87319.0,1006.0,24936.0,686.0
4322327,RS,3489.0,1842,,,6252.0,22288.0,372.0,17939.0,442.0
4322343,RS,2028.0,759,,219.0,1000.0,35241.0,664.0,11131.0,409.0
4322350,RS,1186.0,465,,25.0,9771.0,17865.0,374.0,10607.0,256.0
4322376,RS,2052.0,1179,,300.0,1625.0,72933.0,514.0,48189.0,165.0
4322400,RS,120885.0,76560,,,1102.0,30271.0,1116.0,530149.0,1765.0
4322509,RS,66110.0,42681,,,91988.0,515610.0,1039.0,149102.0,1941.0
4322525,RS,3214.0,1596,,164.0,1969.0,38500.0,479.0,25488.0,265.0
4322533,RS,10080.0,4293,,70.0,15890.0,5284.0,1719.0,24614.0,864.0
4322541,RS,6213.0,3441,,95.0,232.0,,125.0,1440.0,146.0
4322558,RS,2047.0,1002,,,5925.0,18278.0,320.0,5516.0,222.0
4322608,RS,70805.0,38061,,938.0,52286.0,25782.0,4367.0,53316.0,2129.0
4322707,RS,27638.0,14472,,850.0,13459.0,1302.0,1597.0,20866.0,915.0
4322806,RS,24540.0,13254,,164.0,3608.0,9662.0,729.0,17315.0,687.0
4322855,RS,1852.0,909,,99.0,4724.0,15871.0,401.0,8756.0,361.0
4322905,RS,4852.0,1899,,720.0,16658.0,97878.0,726.0,20567.0,413.0
4323002,RS,232113.0,148875,,416.0,2772.0,26645.0,1542.0,79940.0,911.0
4323101,RS,4747.0,2991,,368.0,18635.0,37556.0,798.0,15569.0,303.0
4323200,RS,2832.0,1917,,29.0,11096.0,127164.0,579.0,25337.0,581.0
4323309,RS,3736.0,1638,,6.0,4830.0,5400.0,260.0,6243.0,254.0
4323358,RS,2122.0,939,,22.0,7854.0,81142.0,416.0,12819.0,391.0
4323408,RS,4512.0,2010,,,7364.0,61773.0,545.0,15372.0,584.0
4323457,RS,3935.0,2166,,4.0,3532.0,63549.0,527.0,42027.0,228.0
4323507,RS,2712.0,1359,,203.0,2835.0,9433.0,413.0,6875.0,206.0
4323606,RS,1624.0,765,,22.0,2695.0,7834.0,316.0,8510.0,259.0
4323705,RS,2842.0,1458,,13.0,3070.0,25688.0,391.0,7397.0,141.0
4323754,RS,3318.0,1572,,68.0,10800.0,83783.0,774.0,19781.0,378.0
